source_id,campus,sentence_index,sentence_id,sentence,ideological,ideological_score,institutionalized,institutionalized_score,interpersonal,interpersonal_score,internalized,internalized_score,primary_leaning,rationale,gemini_raw,reviewed,review_notes
16,San Bernardino,8,16_8,That will be something I keep in mind for use in a future class.,0,0.0,0,0.0,0,0.0,0,0.0,none,"This sentence expresses a general intention for future application of knowledge, without referencing any specific form of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""This sentence expresses a general intention for future application of knowledge, without referencing any specific form of oppression.""
}",0,
16,San Bernardino,9,16_9,"This is probably something better demonstrated in class, but then given to students to do at home in whatever way works for them.",0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence discusses pedagogical approaches (demonstration in class, homework) but does not mention any form of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence discusses pedagogical approaches (demonstration in class, homework) but does not mention any form of oppression.""
}",0,
16,San Bernardino,10,16_10,That might also allow some more creativity from students who benefit from that.,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence discusses student creativity and potential benefits, but does not explicitly mention any form of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence discusses student creativity and potential benefits, but does not explicitly mention any form of oppression.""
}",0,
16,San Bernardino,11,16_11,(Though I'm definitely a process-oriented person and the approach taken in our meeting worked for me!),0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence reflects a personal preference for a process-oriented approach in a meeting, which is a matter of work style and not indicative of any form of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects a personal preference for a process-oriented approach in a meeting, which is a matter of work style and not indicative of any form of oppression.""
}",0,
16,San Bernardino,12,16_12,Thanks again!,0,0.0,0,0.0,0,0.0,0,0.0,none,This is a simple expression of gratitude and does not relate to any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""This is a simple expression of gratitude and does not relate to any form of oppression.""
}",0,
17,San Bernardino,0,17_0,I appreciated participating in the identity mapping activity and found that to be the highlight.,0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence expresses positive feedback on an activity but does not mention any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence expresses positive feedback on an activity but does not mention any form of oppression.""
}",0,
17,San Bernardino,1,17_1,"I completed a similar identity map previously and as in the past, it brings me to a place of gratitude for where I am today and helps me to appreciate my privileged experiences and opportunities thus far.",0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence reflects on personal gratitude and appreciation for privileged experiences, but does not explicitly mention or lean towards any of the four forms of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects on personal gratitude and appreciation for privileged experiences, but does not explicitly mention or lean towards any of the four forms of oppression.""
}",0,
17,San Bernardino,2,17_2,I understand that I come from a place of privilege and I know that I have a lot to learn from individuals from other backgrounds and with varying lived experiences.,1,0.6,0,0.0,0,0.0,0,0.0,ideological,"The sentence acknowledges privilege and the need to learn from others, which touches on dominant narratives and societal structures that create privilege (ideological). It doesn't explicitly mention institutional, interpersonal, or internalized oppression.","{
  ""ideological"": 1,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.6,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""ideological"",
  ""rationale"": ""The sentence acknowledges privilege and the need to learn from others, which touches on dominant narratives and societal structures that create privilege (ideological). It doesn't explicitly mention institutional, interpersonal, or internalized oppression.""
}",0,
17,San Bernardino,3,17_3,"Specifically on the map, when trying to come up with the correct term to describe my identity in relation to the LGBTQI+ community, I found myself frustrated.",0,0.0,0,0.0,0,0.0,1,0.7,internalized,"The sentence describes personal frustration and difficulty in finding a term for identity in relation to a community, which suggests internalized discomfort or self-doubt related to identity.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 1,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.7,
  ""primary_leaning"": ""internalized"",
  ""rationale"": ""The sentence describes personal frustration and difficulty in finding a term for identity in relation to a community, which suggests internalized discomfort or self-doubt related to identity.""
}",0,
17,San Bernardino,4,17_4,I perceive myself as a friend and supporter of the LGBTQI+ community and wanted to identify as an advocate for the community.,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence expresses a personal desire to be an advocate and supporter, which does not directly reflect or engage with any of the four forms of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence expresses a personal desire to be an advocate and supporter, which does not directly reflect or engage with any of the four forms of oppression.""
}",0,
17,San Bernardino,5,17_5,"I soon realized after the conversation in the live community of practice zoom session, that I don’t know if I have earned that description or if that is how I am perceived.",0,0.0,0,0.0,1,0.7,1,0.7,interpersonal,"The sentence reflects on how a conversation (interpersonal interaction) led to self-doubt about how one is perceived, suggesting internalized oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 1,
  ""internalized"": 1,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.7,
  ""internalized_score"": 0.7,
  ""primary_leaning"": ""interpersonal, internalized"",
  ""rationale"": ""The sentence reflects on how a conversation (interpersonal interaction) led to self-doubt about how one is perceived, suggesting internalized oppression.""
}",0,
17,San Bernardino,6,17_6,That was a learning moment for me.,0,0.0,0,0.0,0,0.0,0,0.0,none,This sentence reflects on a personal experience as a learning opportunity without referencing any specific form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""This sentence reflects on a personal experience as a learning opportunity without referencing any specific form of oppression.""
}",0,
17,San Bernardino,7,17_7,My hope is that I am perceived as I see myself otherwise I need to work on and commit to better self-awareness and my actions so my perceptions align with my actions.,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence focuses on self-perception and aligning actions with self-awareness, which is a personal reflection and does not clearly lean towards any of the specified forms of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence focuses on self-perception and aligning actions with self-awareness, which is a personal reflection and does not clearly lean towards any of the specified forms of oppression.""
}",0,
18,San Bernardino,0,18_0,"I didn't post my identity map, but I found it a useful visualization of intersectionality.",0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence reflects on a personal activity and its usefulness for understanding a concept (intersectionality) but does not express or imply any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects on a personal activity and its usefulness for understanding a concept (intersectionality) but does not express or imply any form of oppression.""
}",0,
18,San Bernardino,1,18_1,"I particularly enjoyed the break-down into individual, interpersonal, and systemic aspects of privilege, because I was prompted to fully explore each aspect of identity.",0,0.2,1,0.8,1,0.7,0,0.0,institutionalized,"The sentence explicitly mentions 'interpersonal' and 'systemic' aspects of privilege, indicating a leaning towards both interpersonal and institutionalized oppression. The exploration of 'each aspect of identity' suggests a deeper engagement with these concepts.","{
  ""ideological"": 0,
  ""institutionalized"": 1,
  ""interpersonal"": 1,
  ""internalized"": 0,
  ""ideological_score"": 0.2,
  ""institutionalized_score"": 0.8,
  ""interpersonal_score"": 0.7,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""institutionalized"",
  ""rationale"": ""The sentence explicitly mentions 'interpersonal' and 'systemic' aspects of privilege, indicating a leaning towards both interpersonal and institutionalized oppression. The exploration of 'each aspect of identity' suggests a deeper engagement with these concepts.""
}",0,
18,San Bernardino,2,18_2,The exercise helped me to think about the intersection of my race with mental health and gender.,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence reflects on personal identity and the intersection of different aspects of that identity, but it does not explicitly mention or lean towards any form of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects on personal identity and the intersection of different aspects of that identity, but it does not explicitly mention or lean towards any form of oppression.""
}",0,
18,San Bernardino,3,18_3,"It also made me more cognizant of aspects of privilege I hadn't considered, such as age.",1,0.6,0,0.0,0,0.0,0,0.0,ideological,"The sentence reflects on privilege, which is often tied to dominant societal beliefs and norms (ideological oppression). It doesn't explicitly mention systems, person-to-person interactions, or internalized feelings.","{
  ""ideological"": 1,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.6,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""ideological"",
  ""rationale"": ""The sentence reflects on privilege, which is often tied to dominant societal beliefs and norms (ideological oppression). It doesn't explicitly mention systems, person-to-person interactions, or internalized feelings.""
}",0,
18,San Bernardino,4,18_4,I do think that something like income might be included on the list.,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence discusses the potential inclusion of income on a list, which is a neutral statement about data or categorization and does not inherently lean towards any form of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence discusses the potential inclusion of income on a list, which is a neutral statement about data or categorization and does not inherently lean towards any form of oppression.""
}",0,
18,San Bernardino,5,18_5,"I know that education and employment roles map onto that, but in my experience, income has been the greatest practical determiner of privilege.",0,0.0,1,0.8,0,0.0,0,0.0,institutionalized,"The sentence discusses how income, which is often determined by institutionalized factors like employment and education systems, acts as a practical determiner of privilege, pointing to systemic inequalities.","{
  ""ideological"": 0,
  ""institutionalized"": 1,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.8,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""institutionalized"",
  ""rationale"": ""The sentence discusses how income, which is often determined by institutionalized factors like employment and education systems, acts as a practical determiner of privilege, pointing to systemic inequalities.""
}",0,
18,San Bernardino,6,18_6,"Those who have it seem to be able to overcome their marginalized status in other areas, and those who do not seem to be under-served even if they belong to other privileged groups demographically.",0,0.2,1,0.8,0,0.0,0,0.0,institutionalized,"The sentence describes how access to a certain 'thing' (implied resource or privilege) impacts one's ability to overcome marginalization, suggesting systemic disparities in resource allocation and access, which points to institutionalized oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 1,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.2,
  ""institutionalized_score"": 0.8,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""institutionalized"",
  ""rationale"": ""The sentence describes how access to a certain 'thing' (implied resource or privilege) impacts one's ability to overcome marginalization, suggesting systemic disparities in resource allocation and access, which points to institutionalized oppression.""
}",0,
18,San Bernardino,7,18_7,"But overall, this was a stimulating way to start up conversations about a sensitive topic.",0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence describes a positive outcome of a discussion but does not mention any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence describes a positive outcome of a discussion but does not mention any form of oppression.""
}",0,
19,San Francisco,0,19_0,"I appreciated walking through each of the identity categories and also the classification for wealth as enough, not enough, etc.",0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence reflects on identity categories and wealth classification but does not explicitly mention or imply any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects on identity categories and wealth classification but does not explicitly mention or imply any form of oppression.""
}",0,
19,San Francisco,1,19_1,What this exercise helped me to realize is how contingent our identities can be on the context and on one another (intersectionality matters).,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence reflects on the contingent nature of identities and the importance of intersectionality, which is a concept related to understanding oppression, but the sentence itself does not describe an act or system of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects on the contingent nature of identities and the importance of intersectionality, which is a concept related to understanding oppression, but the sentence itself does not describe an act or system of oppression.""
}",0,
19,San Francisco,2,19_2,"I mostly occupy privileged identity positions, but I did reflect on how my gender identity (female) has been a source of violence in my life as others question / challenge my gender identity; I fall outside the normative expectations for womanhood based on height, strength etc.",1,0.6,0,0.0,1,0.7,0,0.0,interpersonal,"The sentence describes how gender identity has been a source of violence due to others questioning/challenging it, which leans towards interpersonal oppression. It also touches on ideological oppression by referencing normative expectations for womanhood that are being questioned. The scores reflect the direct experience of interpersonal mistreatment and the underlying societal norms.","{
  ""ideological"": 1,
  ""institutionalized"": 0,
  ""interpersonal"": 1,
  ""internalized"": 0,
  ""ideological_score"": 0.6,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.7,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""interpersonal"",
  ""rationale"": ""The sentence describes how gender identity has been a source of violence due to others questioning/challenging it, which leans towards interpersonal oppression. It also touches on ideological oppression by referencing normative expectations for womanhood that are being questioned. The scores reflect the direct experience of interpersonal mistreatment and the underlying societal norms.""
}",0,
19,San Francisco,3,19_3,I wonder how these experiences can lend me a source of empathy for target groups in which I am non-target.,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence reflects on personal experiences and potential empathy development, but does not explicitly mention or lean towards any of the four forms of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence reflects on personal experiences and potential empathy development, but does not explicitly mention or lean towards any of the four forms of oppression.""
}",0,
20,San Francisco,0,20_0,"Geography: Canada (first immigration place), South of Iran (birthplace), Germany (dream place), California (second immigration place)",0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence lists geographical locations related to immigration and birthplace. It does not contain elements of ideological, institutionalized, interpersonal, or internalized oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence lists geographical locations related to immigration and birthplace. It does not contain elements of ideological, institutionalized, interpersonal, or internalized oppression.""
}",0,
21,San Francisco,0,21_0,Race:Balooch (Southern Iranian Race) Religin/Belief system: used to be Muslim (born as a Muslim),1,0.6,0,0.0,0,0.0,0,0.0,ideological,"The sentence mentions a specific racial group and a religious affiliation, which can be tied to dominant narratives and stereotypes that contribute to ideological oppression. However, it does not explicitly describe actions or systems of oppression.","{
  ""ideological"": 1,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.6,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""ideological"",
  ""rationale"": ""The sentence mentions a specific racial group and a religious affiliation, which can be tied to dominant narratives and stereotypes that contribute to ideological oppression. However, it does not explicitly describe actions or systems of oppression.""
}",0,
22,San Francisco,0,22_0,"Age: 56 years, my son calls me old a number of times in a month",0,0.0,0,0.0,1,0.7,0,0.0,interpersonal,"The sentence describes a person being called 'old' by their son, which is a form of interpersonal interaction that can be perceived as dismissive or judgmental based on age.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 1,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.7,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""interpersonal"",
  ""rationale"": ""The sentence describes a person being called 'old' by their son, which is a form of interpersonal interaction that can be perceived as dismissive or judgmental based on age.""
}",0,
23,San Francisco,0,23_0,"Status: Lecturer Faculty, Instructor",0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence simply states a job title and does not contain any elements of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence simply states a job title and does not contain any elements of oppression.""
}",0,
24,San Francisco,0,24_0,Gender: Male,0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence is a simple statement of gender and does not express or imply any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence is a simple statement of gender and does not express or imply any form of oppression.""
}",0,
25,San Francisco,0,25_0,Disability: Wearing eye glasses,0,0.0,0,0.0,0,0.0,0,0.0,none,"The sentence simply states a fact about disability and eyeglasses, without any indication of oppression.","{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence simply states a fact about disability and eyeglasses, without any indication of oppression.""
}",0,
26,San Francisco,0,26_0,Education: First to obtain Phd degree in my generation (Canada),0,0.0,0,0.0,0,0.0,0,0.0,none,The sentence describes a personal achievement within a family context and does not explicitly mention or imply any form of oppression.,"{
  ""ideological"": 0,
  ""institutionalized"": 0,
  ""interpersonal"": 0,
  ""internalized"": 0,
  ""ideological_score"": 0.0,
  ""institutionalized_score"": 0.0,
  ""interpersonal_score"": 0.0,
  ""internalized_score"": 0.0,
  ""primary_leaning"": ""none"",
  ""rationale"": ""The sentence describes a personal achievement within a family context and does not explicitly mention or imply any form of oppression.""
}",0,
